brand,model,year,transmission,mileage,fuelType,engineSize,price
8,129,2016,0,27816,2,2.5,20595
8,129,2016,0,26650,4,2.0,17695
8,129,2016,0,30045,2,2.5,18823
8,129,2016,0,18976,2,2.5,20066
8,129,2016,0,40586,2,2.5,18796
8,129,2019,0,10768,2,2.5,30999
8,129,2017,0,15375,4,2.0,19995
8,129,2016,0,11098,2,2.5,20491
8,129,2017,0,26018,2,2.5,20380
8,129,2013,1,70400,0,2.2,8990
8,129,2014,1,52429,0,2.0,10495
8,129,2016,0,19000,2,2.5,20608
8,129,2016,0,50752,2,2.5,19362
8,129,2014,1,56822,0,2.0,10244
8,129,2019,0,2984,2,2.5,35955
8,129,2017,0,23658,4,2.0,18229
8,129,2010,1,91500,0,2.2,6250
8,129,2011,0,87200,0,2.2,7500
8,129,2007,1,73000,0,2.2,4395
8,129,2019,0,10570,2,2.5,28222
8,129,2012,1,42226,0,2.2,9995
8,129,2005,1,105000,0,2.0,3695
8,129,2005,1,99000,0,2.0,3495
8,129,2015,0,31015,0,2.2,13800
8,129,2014,0,52079,0,2.2,11450
8,129,2017,1,32837,0,2.0,15574
8,129,2017,0,31250,4,2.0,17995
8,129,2017,0,18278,2,2.5,20000
8,129,2015,0,32611,4,2.0,15199
8,129,2016,1,29005,0,2.0,13750
8,129,2015,1,60777,0,2.0,10985
8,129,2013,1,49450,0,2.0,10440
8,129,2015,0,34457,4,2.0,14495
8,129,2012,1,31151,0,2.2,9939
8,129,2017,0,36826,4,2.0,17995
8,129,2016,1,81033,0,2.0,11199
8,129,2017,1,53813,0,2.0,12499
8,129,2019,0,9000,2,2.5,32995
8,129,2017,0,20136,4,2.0,18995
8,129,2017,0,33728,2,2.5,19695
8,129,2015,0,24912,4,2.0,15495
8,129,2017,1,31696,0,2.0,16200
8,129,2017,0,27849,2,2.5,22461
8,129,2017,1,23340,0,2.0,17295
8,129,2015,0,44095,0,2.2,13700
8,129,2016,0,15100,2,2.5,21495
8,129,2014,1,36933,0,2.0,11400
8,129,2016,0,33195,2,2.5,21000
8,129,2017,1,37393,0,2.0,14600
8,129,2014,0,80933,0,2.2,10985
8,129,2016,0,38101,2,2.5,20800
8,129,2015,1,54520,0,2.0,12100
8,129,2015,1,42284,0,2.0,13000
8,129,2014,1,63388,0,2.0,9985
8,129,2019,0,10709,2,2.5,29985
8,129,2017,0,50808,2,2.5,16985
8,129,2019,0,16709,2,2.5,28985
8,129,2016,0,101510,2,2.5,16000
8,129,2016,0,48980,2,2.5,19500
8,129,2014,0,27549,0,2.2,13975
8,129,2016,0,56772,2,2.5,19975
8,129,2018,0,11227,4,2.0,22975
8,129,2006,1,71356,0,2.0,3499
8,129,2007,1,63742,0,2.2,4295
8,129,2016,0,37185,2,2.5,17999
8,129,2016,1,58056,0,2.0,12499
8,129,2017,0,15236,2,2.5,23499
8,129,2019,0,9125,2,2.5,33950
8,129,2017,0,26774,4,2.0,18950
8,129,2013,1,101800,0,2.2,7895
8,129,2016,0,122280,2,2.5,15000
8,129,2007,1,120870,0,2.2,2991
8,129,2016,0,18194,2,2.5,22499
8,129,2014,1,30400,0,2.2,13950
8,129,2019,0,10639,2,2.5,27950
8,129,2016,0,57000,2,2.5,18795
8,129,2009,1,114321,4,2.0,4995
8,129,2008,1,103000,0,2.2,3995
8,129,2017,0,41000,2,2.5,20991
8,129,2017,1,42543,0,2.0,14950
8,129,2019,0,1756,2,2.5,36450
8,129,2017,1,28863,0,2.0,15950
8,129,2017,0,15182,4,2.0,19450
8,129,2013,1,52574,0,2.2,12950
8,129,2008,1,98000,0,2.2,2595
8,129,2017,0,28952,2,2.5,22450
8,129,2016,0,81051,2,2.5,14299
8,129,2017,1,25447,0,2.0,15793
8,129,2016,1,61996,0,2.0,12990
8,129,2012,1,49255,0,2.2,8995
8,129,2013,0,39555,0,2.2,12495
8,129,2017,1,61680,0,2.0,12990
8,129,2019,0,6102,2,2.5,32993
8,129,2012,1,82000,0,2.2,7095
8,129,2015,0,58974,0,2.2,13495
8,129,2015,1,55235,0,2.0,11750
8,129,2013,1,55389,0,2.0,9495
8,129,2006,1,68000,0,2.2,4495
8,129,2013,1,35921,0,2.2,11995
8,129,2011,0,57620,0,2.2,7975
8,129,2008,0,61000,4,2.0,5195
8,129,2015,1,64928,0,2.0,11500
8,129,2005,1,113000,4,2.0,2394
8,129,2016,0,57000,2,2.5,18795
8,129,2019,0,8639,2,2.5,28795
8,129,2012,1,74510,0,2.2,6980
8,129,2017,1,39839,0,2.0,14400
8,129,2017,0,26972,3,2.0,18000
8,129,2017,0,4909,3,2.0,20000
8,129,2013,1,63251,0,2.2,11000
8,129,2016,0,15297,2,2.5,21500
8,129,2017,0,25362,4,2.0,19200
8,129,2016,0,27427,3,2.0,16249
8,129,2017,0,1454,2,2.5,22995
8,129,2016,0,25632,2,2.5,22990
8,129,2002,1,140000,4,2.0,1600
8,129,2017,0,20431,2,2.5,22495
8,129,2017,0,28076,2,2.5,22995
8,129,2016,0,33390,2,2.5,21990
8,129,2016,0,72865,2,2.5,17990
8,129,2019,0,7000,2,2.5,36990
8,129,2019,0,5944,2,2.5,32990
8,129,2017,0,39392,2,2.5,19990
8,129,2016,0,24508,4,2.0,18990
8,129,2008,0,116000,4,2.0,4480
8,129,2015,1,22073,0,2.2,14490
8,129,2016,0,15632,2,2.5,19400
8,129,2017,0,26666,2,2.5,17500
8,129,2017,0,31620,2,2.5,18500
8,129,2019,0,7116,2,2.5,30480
8,129,2017,0,50732,2,2.5,16900
8,129,2017,0,14873,2,2.5,22900
8,129,2016,0,31253,2,2.5,20998
8,129,2019,0,8406,2,2.5,30000
8,129,2017,0,12502,4,2.5,19999
8,129,2020,0,8500,2,2.5,34995
8,129,2016,0,12442,4,2.0,19995
8,129,2003,1,65456,4,1.8,3995
8,129,2004,0,45229,4,2.0,5495
8,129,2017,0,23000,2,2.5,19990
8,129,2019,0,10654,2,2.5,30495
8,129,2019,0,7984,2,2.5,30495
8,129,2017,0,16226,2,2.5,22690
8,129,2016,0,20626,2,2.5,20960
8,129,2016,0,55199,2,2.5,18200
8,129,2017,1,20125,0,2.0,14995
8,129,2014,1,77000,0,2.2,10995
8,129,2016,0,22105,2,2.5,20995
8,129,2016,0,6574,3,2.0,19495
8,129,2017,0,22591,4,2.0,19695
8,129,2017,0,28970,2,2.5,18995
8,129,2012,0,52000,0,2.2,10490
8,186,2019,0,6821,4,1.5,14000
8,186,2018,1,14000,4,1.5,10750
8,186,2016,0,31911,2,1.5,11500
8,186,2014,0,72053,2,1.5,8500
8,186,2017,1,32594,4,1.5,8750
8,186,2019,0,1401,2,1.5,15000
8,186,2020,1,574,4,1.5,14750
8,186,2016,0,23150,2,1.5,12500
8,186,2018,1,6821,4,1.5,12250
8,186,2019,1,2408,4,1.5,11750
8,186,2018,1,14550,4,1.5,12000
8,186,2019,1,2157,4,1.5,13500
8,186,2019,1,9785,4,1.5,11298
8,186,2018,1,23354,4,1.5,10498
8,186,2019,1,5571,4,1.5,11995
8,186,2014,1,61170,4,1.0,4850
8,186,2016,0,15945,2,1.5,12695
8,186,2014,0,29452,2,1.5,10495
8,186,2017,1,22210,4,1.3,8998
8,186,2016,1,26633,4,1.3,8298
8,186,2013,1,29257,4,1.3,5998
8,186,2017,1,32009,4,1.0,8998
8,186,2017,1,22420,4,1.5,8998
8,186,2018,1,15588,4,1.5,10298
8,186,2018,1,17120,4,1.5,8998
8,186,2016,1,9342,4,1.3,8998
8,186,2017,1,23277,4,1.3,9498
8,186,2017,1,23317,4,1.3,8298
8,186,2017,1,12090,4,1.5,10298
8,186,2017,1,11016,4,1.3,9698
8,186,2015,1,40683,4,1.3,7498
8,186,2013,1,33072,4,1.0,5298
8,186,2019,0,8388,2,1.5,13698
8,186,2016,1,17876,4,1.3,8995
8,186,2015,1,37425,4,1.3,6798
8,186,2015,0,49026,2,1.5,9998
8,186,2018,1,10525,4,1.5,10298
8,186,2017,1,16527,4,1.3,8498
8,186,2018,0,7562,2,1.5,14495
8,186,2019,0,1816,2,1.5,16310
8,186,2016,0,35588,2,1.5,10572
8,186,2018,1,42000,4,1.5,9212
8,186,2020,1,976,4,1.5,12995
8,186,2014,3,36555,4,1.3,8995
8,186,2016,1,24790,4,1.0,7995
8,186,2017,1,25724,4,1.3,9995
8,186,2015,0,34012,2,1.5,10895
8,186,2015,1,18980,4,1.3,8995
8,186,2017,1,15500,4,1.3,8995
8,186,2019,1,14026,4,1.5,11747
8,186,2015,0,29311,2,1.5,10498
8,186,2018,1,26413,4,1.5,9998
8,186,2014,0,57677,2,1.5,8498
8,186,2013,0,9425,2,1.5,10498
8,186,2016,0,9500,2,1.5,11495
8,186,2017,1,10360,4,1.3,10495
8,186,2018,1,11935,4,1.5,9798
8,186,2015,1,33000,4,1.0,6995
8,186,2016,1,13082,4,1.3,8590
8,186,2016,1,30856,4,1.3,7498
8,186,2014,0,23073,2,1.5,9998
8,186,2019,1,8050,4,1.5,11995
8,186,2016,1,27924,4,1.3,9298
8,186,2019,1,14778,4,1.5,8495
8,186,2014,0,29759,2,1.5,9795
8,186,2018,1,12500,4,1.5,11895
8,186,2017,1,10360,4,1.5,9995
8,186,2019,0,15100,2,1.5,14495
8,186,2013,1,17121,4,1.3,6998
8,186,2015,0,34802,2,1.5,10998
8,186,2014,1,67441,4,1.3,6995
8,186,2017,1,23995,4,1.3,8498
8,186,2017,0,11485,2,1.5,12498
8,186,2017,1,15700,4,1.5,10295
8,186,2016,1,13347,4,1.3,8998
8,186,2014,0,56307,2,1.5,8998
8,186,2016,1,20833,4,1.3,7998
8,186,2017,1,31512,4,1.3,9498
8,186,2018,1,11323,4,1.5,10695
8,186,2018,1,19701,4,1.5,9998
8,186,2014,1,20718,4,1.3,6498
8,186,2017,1,29855,4,1.3,8298
8,186,2016,1,8484,4,1.0,8698
8,186,2015,1,44277,4,1.3,6195
8,186,2014,0,23998,2,1.5,9998
8,186,2014,1,34866,4,1.3,6498
8,186,2016,1,20779,4,1.3,9498
8,186,2019,1,1373,4,1.5,13498
8,186,2014,1,50425,4,1.3,5998
8,186,2017,1,35655,4,1.3,7998
8,186,2016,1,37119,4,1.3,7998
8,186,2016,1,25000,4,1.3,7998
8,186,2016,1,8246,4,1.0,7298
8,186,2013,1,43602,4,1.3,5498
8,186,2017,1,27980,4,1.3,8698
8,186,2016,0,23191,2,1.5,11498
8,186,2016,0,39513,4,1.3,8698
8,186,2018,1,24584,4,1.5,10998
8,186,2016,1,35987,4,1.3,7698
8,186,2017,1,27154,4,1.3,8498
8,186,2016,1,30712,4,1.3,7498
8,186,2016,1,24709,4,1.3,8698
8,186,2016,1,30159,4,1.3,7998
8,186,2013,1,36253,4,1.0,5698
8,186,2017,1,4312,4,1.3,9230
8,186,2013,1,65545,4,1.0,4998
8,186,2017,1,13498,4,1.3,9998
8,186,2016,1,17221,4,1.3,8998
8,186,2016,1,30233,4,1.3,7998
8,186,2017,1,22500,4,1.3,9998
8,186,2017,1,9844,4,1.3,10998
8,186,2017,1,19285,4,1.5,9998
8,186,2017,1,15208,4,1.5,9998
8,186,2017,1,20624,4,1.5,9498
8,186,2014,1,24900,4,1.3,6998
8,186,2015,1,35700,4,1.3,6998
8,186,2016,1,17001,4,1.0,7298
8,186,2016,0,10398,2,1.5,12998
8,186,2017,1,30241,4,1.5,9998
8,186,2017,1,30996,4,1.5,9698
8,186,2017,0,32245,2,1.5,12698
8,186,2017,1,18837,4,1.5,9998
8,186,2019,1,3120,4,1.5,12898
8,186,2015,0,16821,4,1.3,8998
8,186,2016,1,22169,4,1.0,6998
8,186,2016,1,34586,4,1.3,7298
8,186,2016,1,16197,4,1.3,8998
8,186,2016,1,16471,4,1.3,8998
8,186,2015,1,32601,4,1.3,7298
8,186,2017,1,10696,4,1.3,9498
8,186,2016,1,18993,4,1.3,8698
8,186,2017,0,20644,2,1.5,12498
8,186,2017,0,24311,4,1.3,10495
8,186,2016,1,6849,4,1.3,9498
8,186,2017,0,42788,2,1.5,11998
8,186,2017,1,7601,4,1.3,9698
8,186,2017,1,14020,4,1.5,10298
8,186,2017,1,19404,4,1.5,8998
8,186,2015,0,15281,2,1.5,11498
8,186,2017,1,24306,4,1.5,9498
8,186,2014,1,38996,4,1.3,6350
8,186,2015,1,19450,4,1.0,7291
8,186,2013,1,51358,4,1.3,5698
8,186,2018,1,36526,4,1.5,9990
8,186,2015,1,40039,4,1.3,6443
8,186,2015,1,40070,4,1.3,6641
8,186,2017,1,3601,4,1.3,8998
8,186,2013,3,37825,4,1.3,6998
8,186,2017,0,7469,2,1.5,13498
8,186,2016,0,10320,2,1.5,13590
8,186,2018,1,24155,4,1.5,10440
8,186,2017,1,28502,4,1.5,9440
8,186,2017,1,20115,4,1.5,9440
8,186,2016,0,17669,4,1.3,10998
8,186,2017,1,18624,4,1.3,8498
8,186,2018,1,15958,4,1.5,10990
8,186,2018,0,8965,4,1.5,12690
8,186,2019,1,200,4,1.5,13495
8,186,2019,0,3471,2,1.5,17990
8,186,2018,1,8227,4,1.5,10998
8,186,2017,1,5019,4,1.0,9998
8,186,2016,1,25509,4,1.3,7998
8,186,2019,1,2224,4,1.5,13498
8,186,2017,1,16045,4,1.3,8898
8,186,2016,1,26856,4,1.3,8298
8,186,2017,1,10346,4,1.5,9998
8,186,2013,0,33618,2,1.5,8880
8,186,2018,1,15699,4,1.5,11290
8,186,2018,0,16463,2,1.5,12990
8,186,2018,0,13146,2,1.5,14440
8,186,2017,1,12743,4,1.5,10298
8,186,2018,1,21403,4,1.5,9895
8,186,2016,1,20249,4,1.3,8498
8,186,2017,1,7350,4,1.5,10998
8,186,2017,1,22350,4,1.5,10298
8,186,2015,0,41321,2,1.5,10498
8,186,2019,1,11424,4,1.5,11995
8,186,2017,0,20050,2,1.5,11995
8,186,2017,1,30419,4,1.3,8995
8,186,2013,3,51642,4,1.3,6920
8,186,2017,1,7788,4,1.3,9420
8,186,2018,0,8125,4,1.5,12990
8,186,2016,1,22500,4,1.3,7998
8,186,2017,1,13120,4,1.3,8298
8,186,2018,1,13859,4,1.5,10498
8,186,2015,1,29015,4,1.0,6698
8,186,2016,0,45211,2,1.5,10495
8,186,2016,0,27602,2,1.5,11990
8,186,2017,1,24260,4,1.5,9698
8,186,2014,1,49374,4,1.3,5998
8,186,2016,0,35098,2,1.5,11698
8,186,2017,1,9857,4,1.3,10498
8,186,2016,0,37871,2,1.5,9498
8,186,2016,1,52000,0,1.4,7495
8,186,2019,0,7320,2,1.5,16995
8,186,2018,0,26566,2,1.5,12990
8,186,2018,0,20675,2,1.5,13780
8,186,2017,0,14200,2,1.5,13070
8,186,2017,1,28204,4,1.5,8695
8,186,2016,0,23173,4,1.3,9498
8,186,2017,1,28548,4,1.3,9998
8,186,2016,0,21805,2,1.5,12070
8,186,2017,0,20050,2,1.5,12995
8,186,2017,0,13196,4,1.5,11990
8,186,2016,1,29466,4,1.3,8570
8,186,2018,1,8011,4,1.5,9990
8,186,2014,1,53854,4,1.3,4995
8,186,2016,1,25345,4,1.0,6495
8,186,2016,0,15821,2,1.5,13870
8,186,2019,1,1404,4,1.5,11998
8,186,2016,1,32685,4,1.0,8070
8,186,2014,0,29847,2,1.5,10460
8,186,2019,1,8579,4,1.5,12570
8,186,2017,0,26758,2,1.5,12570
8,186,2018,1,16424,4,1.5,10790
8,186,2019,1,8793,4,1.5,11490
8,186,2018,1,16795,4,1.5,10670
8,186,2017,1,9386,4,1.5,10998
8,186,2017,1,35121,4,1.3,9298
8,186,2013,1,43364,4,1.3,5998
8,186,2017,1,18693,4,1.5,10498
8,186,2018,1,12985,4,1.5,10498
8,186,2017,1,5760,4,1.5,10498
8,186,2017,0,31728,4,1.3,9998
8,186,2017,1,23533,4,1.3,8998
8,186,2017,1,21198,4,1.3,8998
8,186,2017,0,15107,2,1.5,12595
8,186,2016,0,18629,2,1.5,13570
8,186,2018,0,13904,2,1.5,12990
8,186,2018,1,22268,4,1.5,10495
8,186,2013,1,56996,4,1.0,4998
8,186,2017,1,9626,4,1.5,9495
8,186,2017,0,22269,2,1.5,12495
8,186,2016,1,17873,4,1.3,9798
8,186,2019,1,7069,4,1.5,11990
8,186,2017,1,8963,4,1.3,10570
8,186,2017,0,15871,2,1.5,13070
8,186,2018,1,20789,4,1.5,10990
8,186,2015,0,8370,4,1.3,10360
8,186,2019,1,3745,4,1.5,12695
8,186,2017,0,12327,2,1.5,12995
8,186,2015,0,21076,2,1.5,11698
8,186,2019,1,8324,4,1.5,11870
8,186,2016,1,26889,4,1.3,8510
8,186,2017,0,19495,4,1.5,11498
8,186,2018,1,9053,4,1.5,10998
8,186,2018,1,27098,4,1.5,9498
8,186,2015,1,32358,4,1.3,7298
8,186,2017,1,12971,4,1.0,9495
8,186,2019,1,8204,4,1.5,11875
8,186,2017,0,30613,2,1.5,11495
8,186,2018,1,10601,4,1.5,10995
8,186,2015,0,37774,2,1.5,10495
8,186,2017,1,26710,4,1.3,8498
8,186,2015,1,45357,4,1.3,6998
8,186,2013,0,39963,2,1.5,8698
8,186,2017,1,24868,4,1.3,8498
8,186,2017,1,21255,4,1.5,9998
8,186,2015,0,29377,2,1.5,9998
8,186,2017,1,20471,4,1.3,8998
8,186,2017,1,35101,4,1.3,9495
8,186,2017,1,29970,4,1.3,8298
8,186,2018,1,15775,4,1.5,11298
8,186,2017,1,34185,4,1.5,9498
8,186,2017,1,43059,4,1.3,7698
8,186,2017,1,18572,4,1.5,9998
8,186,2017,1,44795,4,1.5,9498
8,186,2017,1,23156,4,1.5,10498
8,186,2013,1,76920,4,1.3,4698
8,186,2013,1,57140,4,1.3,5698
8,186,2017,1,22770,4,1.3,8998
8,186,2017,1,18901,4,1.3,8498
8,186,2018,1,14320,4,1.5,10698
8,186,2018,1,14840,4,1.5,10998
8,186,2018,1,12367,4,1.5,10998
8,186,2018,1,12898,4,1.5,9698
8,186,2015,1,34864,4,1.0,6998
8,186,2016,1,40400,4,1.3,7998
8,186,2013,1,81705,4,1.0,4498
8,186,2015,0,17140,2,1.5,10998
8,186,2017,1,5100,4,1.5,10798
8,186,2017,1,25130,4,1.5,9498
8,186,2017,0,10542,4,1.5,10995
8,186,2016,1,63965,4,1.3,8350
8,186,2017,1,19600,4,1.5,8995
8,186,2018,1,15123,4,1.5,10998
8,186,2018,1,6280,4,1.5,10998
8,186,2018,1,7960,4,1.5,10698
8,186,2018,1,24430,4,1.5,10998
8,186,2017,1,23257,4,1.3,7975
8,186,2017,1,17190,4,1.5,9998
8,186,2019,0,4320,4,1.5,12995
8,186,2016,1,15203,4,1.0,7498
8,186,2013,1,87210,0,1.4,4698
8,186,2014,0,18880,2,1.5,9998
8,186,2016,1,32610,4,1.3,7998
8,186,2016,1,48990,4,1.3,7998
8,186,2017,1,10440,4,1.5,10498
8,186,2017,1,19680,4,1.5,8998
8,186,2018,1,10564,4,1.5,10310
8,186,2014,1,52354,0,1.4,5495
8,186,2018,0,11324,2,1.5,12740
8,186,2018,0,15025,2,1.5,13555
8,186,2017,1,21134,4,1.5,9233
8,186,2018,0,21608,4,1.5,10998
8,186,2015,0,7155,2,1.5,10998
8,186,2017,1,17530,4,1.5,9990
8,186,2017,1,21390,4,1.5,8998
8,186,2017,0,24410,2,1.5,10595
8,186,2016,1,51926,4,1.3,6990
8,186,2013,1,50000,4,1.3,5999
8,186,2019,1,5400,4,1.5,11310
8,186,2019,1,10994,4,1.5,11495
8,186,2016,0,13486,2,1.5,12995
8,186,2015,0,49063,2,1.5,9290
8,186,2014,1,43681,4,1.3,5990
8,186,2015,1,41000,4,1.3,6490
8,186,2014,3,36218,4,1.3,8295
8,186,2017,1,21690,4,1.3,9495
8,186,2017,1,34985,0,1.4,8995
8,186,2017,1,34000,0,1.4,8295
8,186,2015,0,29103,4,1.3,8695
8,186,2017,1,16390,4,1.3,9695
8,186,2019,1,5931,4,1.5,12495
8,186,2019,1,8785,4,1.5,12495
8,186,2019,1,4042,4,1.5,12495
8,186,2016,1,33920,4,1.3,8995
8,186,2016,0,20775,2,1.5,12295
8,186,2017,1,11792,4,1.5,9695
8,186,2018,0,6912,2,1.5,11995
8,186,2018,0,20436,2,1.5,12800
8,186,2015,1,60257,4,1.3,5850
8,186,2019,0,4000,4,1.5,12850
8,186,2017,0,19736,2,1.5,11650
8,186,2014,0,49628,2,1.5,10495
8,186,2017,0,13356,2,1.5,12495
8,186,2017,1,28000,0,1.4,8495
8,186,2016,0,33705,2,1.5,10495
8,186,2019,1,7282,4,1.5,11995
8,186,2019,1,8378,4,1.5,12495
8,186,2015,1,29581,4,1.3,7495
8,186,2018,0,2500,2,1.5,13800
8,186,2017,0,14646,2,1.5,11998
8,186,2017,1,23000,4,1.5,9250
8,186,2017,0,21000,2,1.5,11850
8,186,2014,1,63475,4,1.3,5444
8,186,2017,1,19000,4,1.0,7995
8,186,2018,1,19377,4,1.5,10550
8,186,2016,1,42752,4,1.3,7495
8,186,2017,0,30273,2,1.5,12995
8,186,2017,1,12356,4,1.3,9995
8,186,2017,1,8028,4,1.5,10400
8,186,2018,1,12080,2,1.5,13999
8,186,2017,0,13000,4,1.3,10440
8,186,2017,0,35000,2,1.5,11700
8,186,2017,1,23003,4,1.3,9490
8,186,2018,1,12188,4,1.5,12495
8,186,2017,1,25071,4,1.3,9995
8,186,2017,1,18518,4,1.3,9995
8,186,2017,0,18927,2,1.5,12495
8,186,2017,1,24630,0,1.4,9995
8,186,2018,1,3100,4,1.5,10995
8,186,2017,1,17111,4,1.3,9495
8,186,2018,0,37481,2,1.5,12000
8,186,2015,0,19228,2,1.5,11000
8,186,2016,0,33705,2,1.5,10495
8,186,2017,0,20069,2,1.5,12995
8,186,2017,1,22777,4,1.5,9995
8,186,2019,1,1966,4,1.5,12000
8,186,2017,0,4159,4,1.3,11000
8,186,2016,0,28854,4,1.3,9995
8,186,2019,1,3381,4,1.5,13495
8,186,2019,1,1987,4,1.5,12500
8,186,2017,1,19360,4,1.3,9000
8,186,2017,0,34408,4,1.3,10471
8,186,2017,0,40271,2,1.5,10590
8,186,2015,0,28417,4,1.3,9000
8,186,2017,0,9523,2,1.5,13250
8,186,2016,1,34058,4,1.3,8000
8,186,2014,1,19569,4,1.3,7250
8,186,2017,1,12711,4,1.3,9000
8,186,2017,0,12706,2,1.5,13698
8,186,2016,1,10698,4,1.3,10698
8,186,2019,1,3746,4,1.5,13000
8,186,2019,1,1378,4,1.5,13000
8,186,2019,0,1993,2,1.5,15500
8,186,2017,0,29823,2,1.5,11750
8,186,2015,1,37000,4,1.3,7190
8,186,2017,1,21329,4,1.5,9398
8,186,2016,1,19948,4,1.3,8298
8,186,2017,1,15100,4,1.3,9500
8,186,2013,1,71402,4,1.3,5180
8,186,2019,1,1000,4,1.5,13000
8,186,2017,1,20175,4,1.3,9000
8,186,2017,1,31215,4,1.3,10000
8,186,2018,1,21668,4,1.5,11000
8,186,2018,1,22788,4,1.5,9500
8,186,2017,1,35765,4,1.5,8999
8,186,2016,1,33778,4,1.3,8495
8,186,2015,1,47952,4,1.3,6280
8,186,2019,1,473,4,1.5,12250
8,186,2018,1,15723,4,1.5,11000
8,186,2019,1,9867,4,1.5,11750
8,186,2019,1,3099,4,1.5,12495
8,186,2017,0,9231,4,1.3,11000
8,186,2017,1,14078,4,1.3,9000
8,186,2018,0,9797,4,1.5,12000
8,186,2017,1,13070,4,1.5,11000
8,186,2017,0,27022,2,1.5,12500
8,186,2019,1,9081,4,1.5,12000
8,186,2017,0,24277,2,1.5,13000
8,186,2017,0,26424,2,1.5,12280
8,186,2017,1,7451,4,1.5,11250
8,186,2018,0,4360,4,1.5,12000
8,186,2018,1,18595,4,1.5,10500
8,186,2017,1,63379,4,1.3,7500
8,186,2017,0,27031,4,1.3,10500
8,186,2019,1,3947,4,1.5,12500
8,186,2019,1,13263,4,1.5,11520
8,186,2019,1,11996,4,1.5,10990
8,186,2017,1,31623,4,1.5,8980
8,186,2016,0,23272,2,1.5,10980
8,186,2018,1,17390,4,1.5,10280
8,186,2017,1,31475,4,1.5,9270
8,186,2017,1,17468,4,1.3,9000
8,186,2013,0,28230,2,1.5,9550
8,186,2018,1,23654,4,1.5,9790
8,186,2018,0,16564,4,1.5,12280
8,186,2014,3,9766,4,1.3,8990
8,186,2018,0,12121,2,1.5,13450
8,186,2016,1,26463,4,1.3,8995
8,186,2013,3,23400,4,1.3,7695
8,186,2015,0,14864,2,1.5,11500
8,186,2016,0,14500,2,1.5,10995
8,186,2016,1,49699,4,1.0,5980
8,186,2017,1,64754,0,1.4,7000
8,186,2016,1,12636,4,1.3,9000
8,186,2017,0,28965,2,1.5,12178
8,186,2019,0,3106,2,1.5,14790
8,186,2017,0,21254,2,1.5,12980
8,186,2016,0,23183,2,1.5,10998
8,186,2019,0,12941,4,1.5,12790
8,186,2019,1,3588,4,1.5,11490
8,186,2018,0,29740,2,1.5,12290
8,186,2018,1,14054,4,1.5,10480
8,186,2018,1,15865,4,1.5,10288
8,186,2018,0,7452,4,1.5,12788
8,186,2017,0,26989,2,1.5,11288
8,186,2018,0,13046,2,1.5,12490
8,186,2017,1,19762,4,1.5,9290
8,186,2018,1,22224,4,1.5,10495
8,186,2017,1,6210,4,1.5,10288
8,186,2018,0,5886,2,1.5,13488
8,186,2016,1,30690,4,1.3,7688
8,186,2015,0,36021,2,1.5,10688
8,186,2018,1,31865,4,1.5,9688
8,186,2016,0,21852,2,1.5,10887
8,186,2017,1,12995,4,1.5,9988
8,186,2018,1,31865,4,1.5,9387
8,186,2017,1,6500,4,1.3,8775
8,186,2017,0,22336,2,1.5,11288
8,186,2017,0,25465,2,1.5,12287
8,186,2019,0,10995,2,1.5,13988
8,186,2017,0,16788,2,1.5,12848
8,186,2016,0,5393,2,1.5,10998
8,186,2019,1,24566,4,1.5,10298
8,186,2018,1,14233,4,1.5,11487
8,186,2018,0,6688,2,1.5,14788
8,186,2018,1,18965,4,1.5,10788
8,186,2019,1,3991,4,1.5,11995
8,186,2019,1,5373,4,1.5,11995
8,186,2019,1,10492,4,1.5,11995
8,186,2019,1,6335,4,1.5,11995
8,186,2016,0,26191,4,1.3,9495
8,186,2016,1,24690,4,1.3,8295
8,186,2016,0,9687,4,1.3,11995
8,186,2017,0,8102,2,1.5,14495
8,186,2017,0,13551,2,1.5,12995
8,186,2016,1,11833,4,1.3,9680
8,186,2020,0,1910,2,1.5,15790
8,186,2017,0,15462,4,1.5,11980
8,186,2019,1,2000,4,1.5,12180
8,186,2018,1,5599,4,1.5,10495
8,186,2018,0,12936,4,1.5,11995
8,186,2018,0,14408,2,1.5,14995
8,186,2015,1,29568,4,1.3,7695
8,186,2016,0,43492,2,1.5,10995
8,186,2016,0,10038,4,1.3,11488
8,186,2016,0,19715,2,1.5,10998
8,186,2019,1,2000,4,1.5,13988
8,186,2017,1,15054,4,1.5,9988
8,186,2018,1,8000,4,1.5,10488
8,186,2019,0,3491,4,1.5,12490
8,186,2019,1,4321,4,1.5,11590
8,186,2019,0,4463,2,1.5,16490
8,186,2018,1,12550,4,1.5,9788
8,186,2018,0,15000,2,1.5,13248
8,186,2017,1,17591,4,1.5,9390
8,186,2015,0,14387,2,1.5,11500
8,186,2013,0,29720,2,1.5,9600
8,186,2017,1,29000,4,1.3,8188
8,186,2017,1,24525,4,1.3,8148
8,186,2015,0,31628,2,1.5,9987
8,186,2014,1,53234,4,1.3,6491
8,186,2017,1,29255,4,1.3,8588
8,186,2016,1,18636,4,1.3,9790
8,186,2017,0,15179,4,1.3,10490
8,186,2018,0,11080,2,1.5,13490
8,186,2018,1,14615,4,1.5,9990
8,186,2018,1,13552,4,1.0,9580
8,186,2017,0,15597,4,1.5,11980
8,186,2020,1,1034,4,1.5,13490
8,186,2016,1,21403,4,1.3,6997
